concept,Length,Temperature,Physical quantity,Metre,Physics,Hertz,Kilogram,Joule,Work (physics),Motion,Inertial frame of reference,Non-inertial reference frame,Direction (geometry),Frame of reference,Position (vector),Euclidean vector,Distance,Displacement (vector),Scalar (mathematics),Velocity,Speed,Acceleration,Equations of motion,Force,Newton's laws of motion,Le Sage's theory of gravitation,Gravity,Mass,Planet,Gravity of Earth,Gravitational acceleration,Field (physics),Gravitational field,Friction,Free fall,Potential energy,Energy,Electric potential energy,Kinetic energy,Tension (physics),Energy level,Mechanical energy,Sound,Transmission medium,Amplitude,Transverse wave,Crest (physics),Wavelength,Frequency,Motion graphs and derivatives,Wave,Standing wave,Interference (wave propagation),Geometrical optics,Hardness,Optical microscope,Telescope,Light,Ray (optics),Reflection (physics),Angle of incidence,Specular reflection,Refraction,Refractive index,Snell's law,Curved mirror,Plane mirror,Mirror image,Virtual image,Real image,Magnification,Total internal reflection,Laser,Magnetism,Plasticity (physics),Electric field,Electron,Magnetic field,Magnet,Strength of materials,Electrical polarity,Compass,Electrostatics,Electric charge,Coulomb,Insulator (electricity),Electrical conductor,Electroscope,Power (physics),Series and parallel circuits,Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Electrical resistance and conductance,Ohm,Collision,Voltmeter,Ammeter,Ohmmeter,Phase velocity,Scalar multiplication,Normal force,Contact force,Free body diagram,Resultant force,Newton's law of universal gravitation,Gravitational constant,Lever,Tangential and normal components,Torque,Stiffness,Crystallinity,Refracting telescope,Rarefaction,Compression (physics),Diffraction,Pitch (music),Musical tone,Sound intensity,Intensity (physics),Resonance (particle physics),Coulomb's law,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Relative velocity,Deformation (engineering),Hooke's law,Fracture,Elasticity (physics),Fatigue (material),Creep (deformation),Doppler effect,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Shock wave,Sonic boom,Electromagnetic radiation,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Inertial frame of reference,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.04774756661334556,0.01906909870693065,0.02383637338366331,0.06114974293696655,0.26264943141632124,0.26264943141632124,0.14300553209602704,1.07418125314004,0.11116586657306043,0.14300553209602704,0.09014906328800673,0.14300553209602704,0.09014906328800673,0.0694232575376183,0.09014906328800673,0.017445636587458516,0.008722818293729258,0.04200211108161349,0.10871753628884837,0.0,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.0,0.0,0.09631306342208153,0.09631306342208153,0.10871753628884837,0.018844372956733715,0.06114974293696655,0.06114974293696655,0.06114974293696655,0.06114974293696655,0.05459663938544294,0.00718249122581827,0.06114974293696655,0.00718249122581827,0.0,0.00718249122581827,0.0,0.0,0.028328584505605693,0.03244849316594842,0.11543289470065075,0.13986023422446311,0.13986023422446311,0.0,0.00718249122581827,0.011535279082473569,0.00718249122581827,0.00718249122581827,0.05509737275235623,0.05509737275235623,0.13986023422446311,0.13986023422446311,0.13986023422446311,0.00718249122581827,0.0,0.00718249122581827,0.00718249122581827,0.00718249122581827,0.03314992823701141,0.03314992823701141,0.03314992823701141,0.03314992823701141,0.0,0.00718249122581827,0.0,0.03385298494744368,0.10599214183248967,0.028328584505605693,0.0,0.07302223922633534,0.1081169981224719,0.046045394426916283,0.14300553209602704,0.046247732657064514,0.10599214183248967,0.10599214183248967,0.046247732657064514,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.06114974293696655,0.06114974293696655,0.0,0.06114974293696655,0.047745186328143736,0.08317766166719343,0.08317766166719343,0.050251661217956566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.05459663938544294,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.1081169981224719,0.03774296377094391,0.0,0.028328584505605693,0.028328584505605693,0.028328584505605693,0.00718249122581827,0.00718249122581827,0.0,0.0,0.0,0.0,0.0,0.046247732657064514,0.046247732657064514,0.046247732657064514,0.05509737275235623,0.11543289470065075,0.0,0.0,0.0,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.05509737275235623,0.0,0.0,0.05509737275235623,0.028328584505605693,0.0,0.0,0.05509737275235623,0.05509737275235623,0.028328584505605693,0.02886226641307475,0.00718249122581827,0.0
Non-inertial reference frame,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.04774756661334556,0.01906909870693065,0.02383637338366331,0.06114974293696655,0.26264943141632124,0.26264943141632124,0.14300553209602704,1.07418125314004,0.11116586657306043,0.14300553209602704,0.09014906328800673,0.14300553209602704,0.09014906328800673,0.0694232575376183,0.09014906328800673,0.017445636587458516,0.008722818293729258,0.04200211108161349,0.10871753628884837,0.0,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.0,0.0,0.09631306342208153,0.09631306342208153,0.10871753628884837,0.018844372956733715,0.06114974293696655,0.06114974293696655,0.06114974293696655,0.06114974293696655,0.05459663938544294,0.00718249122581827,0.06114974293696655,0.00718249122581827,0.0,0.00718249122581827,0.0,0.0,0.028328584505605693,0.03244849316594842,0.11543289470065075,0.13986023422446311,0.13986023422446311,0.0,0.00718249122581827,0.011535279082473569,0.00718249122581827,0.00718249122581827,0.05509737275235623,0.05509737275235623,0.13986023422446311,0.13986023422446311,0.13986023422446311,0.00718249122581827,0.0,0.00718249122581827,0.00718249122581827,0.00718249122581827,0.03314992823701141,0.03314992823701141,0.03314992823701141,0.03314992823701141,0.0,0.00718249122581827,0.0,0.03385298494744368,0.10599214183248967,0.028328584505605693,0.0,0.07302223922633534,0.1081169981224719,0.046045394426916283,0.14300553209602704,0.046247732657064514,0.10599214183248967,0.10599214183248967,0.046247732657064514,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.06114974293696655,0.06114974293696655,0.0,0.06114974293696655,0.047745186328143736,0.08317766166719343,0.08317766166719343,0.050251661217956566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.05459663938544294,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.1081169981224719,0.03774296377094391,0.0,0.028328584505605693,0.028328584505605693,0.028328584505605693,0.00718249122581827,0.00718249122581827,0.0,0.0,0.0,0.0,0.0,0.046247732657064514,0.046247732657064514,0.046247732657064514,0.05509737275235623,0.11543289470065075,0.0,0.0,0.0,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.05509737275235623,0.0,0.0,0.05509737275235623,0.028328584505605693,0.0,0.0,0.05509737275235623,0.05509737275235623,0.028328584505605693,0.02886226641307475,0.00718249122581827,0.0
Direction (geometry),0.062410889968620036,0.062410889968620036,0.062410889968620036,0.062410889968620036,1.0,0.0,0.0,0.0,0.014301824030197988,0.014301824030197988,0.014301824030197988,0.014301824030197988,0.4225163448291708,0.040301172556480566,0.062410889968620036,0.7689436412141238,0.062410889968620036,0.14396133750091172,0.08781897012088356,0.08781897012088356,0.08781897012088356,0.014301824030197988,0.008722818293729258,0.02520126664896809,0.040301172556480566,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.279815488344633,0.1694184030998649,0.040301172556480566,0.014301824030197988,0.014301824030197988,0.014301824030197988,0.014301824030197988,0.014301824030197988,0.040301172556480566,0.00718249122581827,0.014301824030197988,0.00718249122581827,0.0,0.00718249122581827,0.0,0.0,0.028328584505605693,0.03244849316594842,0.11543289470065075,0.13986023422446311,0.13986023422446311,0.0,0.00718249122581827,0.011535279082473569,0.00718249122581827,0.00718249122581827,0.040301172556480566,0.040301172556480566,0.13986023422446311,0.13986023422446311,0.13986023422446311,0.00718249122581827,0.0,0.00718249122581827,0.00718249122581827,0.00718249122581827,0.03314992823701141,0.03314992823701141,0.03314992823701141,0.03314992823701141,0.0,0.00718249122581827,0.0,0.014301824030197988,0.23078934108687266,0.028328584505605693,0.0,0.279815488344633,0.040301172556480566,0.046045394426916283,0.279815488344633,0.040301172556480566,0.279815488344633,0.20773422581385892,0.040301172556480566,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.047745186328143736,0.047745186328143736,0.0,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.03981205554239517,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.040301172556480566,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.040301172556480566,0.03774296377094391,0.0,0.028328584505605693,0.028328584505605693,0.028328584505605693,0.00718249122581827,0.00718249122581827,0.0,0.0,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.11543289470065075,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.040301172556480566,0.028328584505605693,0.0,0.0,0.040301172556480566,0.040301172556480566,0.028328584505605693,0.02886226641307475,0.00718249122581827,0.0
Frame of reference,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.04774756661334556,0.02383637338366331,0.02383637338366331,0.035330962585802886,0.15175300481831894,0.15175300481831894,0.10328177318046396,1.0720111900023832,0.0642291673533238,0.14300553209602704,0.09014906328800673,0.1559581156259877,0.122946558169237,0.24066729279707674,0.07847928812554641,0.017445636587458516,0.008722818293729258,0.024267886402710017,0.06281457652244571,0.0,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.0,0.0,0.10328177318046396,0.10328177318046396,0.10871753628884837,0.018844372956733715,0.06114974293696655,0.06114974293696655,0.06114974293696655,0.06114974293696655,0.05459663938544294,0.00718249122581827,0.06114974293696655,0.05509737275235623,0.0,0.05509737275235623,0.0,0.0,0.05509737275235623,0.05509737275235623,0.1212045394356833,0.14685324593568627,0.14685324593568627,0.0,0.015178587428300862,0.011535279082473569,0.016209785481777195,0.05496375663912434,0.05509737275235623,0.05509737275235623,0.14685324593568627,0.14685324593568627,0.14685324593568627,0.05496375663912434,0.0,0.05496375663912434,0.015178587428300862,0.05496375663912434,0.03314992823701141,0.05496375663912434,0.05496375663912434,0.05496375663912434,0.0,0.008516788014804273,0.0,0.03385298494744368,0.10599214183248967,0.05509737275235623,0.0,0.10328177318046396,0.1081169981224719,0.046045394426916283,0.14300553209602704,0.046247732657064514,0.10599214183248967,0.10599214183248967,0.046247732657064514,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.06114974293696655,0.06114974293696655,0.0,0.06114974293696655,0.047745186328143736,0.08317766166719343,0.08317766166719343,0.050251661217956566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.05459663938544294,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.1081169981224719,0.038864041902754116,0.0,0.05509737275235623,0.05509737275235623,0.05509737275235623,0.05509737275235623,0.04846010163182921,0.0,0.0,0.0,0.0,0.0,0.046247732657064514,0.046247732657064514,0.046247732657064514,0.05509737275235623,0.1212045394356833,0.0,0.0,0.0,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.1081169981224719,0.05509737275235623,0.0,0.0,0.05509737275235623,0.053770797701070766,0.0,0.0,0.05509737275235623,0.05509737275235623,0.033806362459526486,0.02886226641307475,0.008516788014804273,0.0
Position (vector),0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.0,0.0,0.0,0.014301824030197988,0.014301824030197988,0.014301824030197988,0.014301824030197988,0.3614862061316239,0.040301172556480566,0.5352430612776984,0.3614862061316239,0.09014906328800673,0.14396133750091172,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.017445636587458516,0.008722818293729258,0.02520126664896809,0.040301172556480566,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.279815488344633,0.1694184030998649,0.040301172556480566,0.018844372956733715,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.00718249122581827,0.040301172556480566,0.040301172556480566,0.0,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.11543289470065075,0.13986023422446311,0.13986023422446311,0.0,0.015178587428300862,0.011535279082473569,0.016209785481777195,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.13986023422446311,0.13986023422446311,0.13986023422446311,0.040301172556480566,0.0,0.040301172556480566,0.015178587428300862,0.040301172556480566,0.03314992823701141,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.008516788014804273,0.0,0.03385298494744368,0.23078934108687266,0.040301172556480566,0.0,0.279815488344633,0.040301172556480566,0.046045394426916283,0.279815488344633,0.040301172556480566,0.279815488344633,0.20773422581385892,0.040301172556480566,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.047745186328143736,0.047745186328143736,0.0,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.040301172556480566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.040301172556480566,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.040301172556480566,0.038864041902754116,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.11543289470065075,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.033806362459526486,0.02886226641307475,0.008516788014804273,0.0
Euclidean vector,0.062410889968620036,0.062410889968620036,0.07328500885216578,0.062410889968620036,1.0,0.00679147685701844,0.006114974293696655,0.008251052325114224,0.008251052325114224,0.006114974293696655,0.014301824030197988,0.014301824030197988,0.1930574683296365,0.040301172556480566,0.02593870220038077,0.8913831286997574,0.004856463096741208,0.14396133750091172,0.08511684796331792,0.02776930301504732,0.00679147685701844,0.017445636587458516,0.008722818293729258,0.02520126664896809,0.040301172556480566,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.1930574683296365,0.1694184030998649,0.040301172556480566,0.018844372956733715,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.00718249122581827,0.040301172556480566,0.040301172556480566,0.0,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.11543289470065075,0.13986023422446311,0.13986023422446311,0.0,0.015178587428300862,0.011535279082473569,0.016209785481777195,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.13986023422446311,0.13986023422446311,0.13986023422446311,0.040301172556480566,0.0,0.040301172556480566,0.015178587428300862,0.040301172556480566,0.03314992823701141,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.008516788014804273,0.0,0.03385298494744368,0.1930574683296365,0.040301172556480566,0.0,0.1930574683296365,0.040301172556480566,0.046045394426916283,0.03551504275143419,0.040301172556480566,0.1930574683296365,0.1930574683296365,0.040301172556480566,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.047745186328143736,0.047745186328143736,0.0,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.040301172556480566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.040301172556480566,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.040301172556480566,0.038864041902754116,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.11543289470065075,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.033806362459526486,0.02886226641307475,0.008516788014804273,0.0
Distance,0.09014906328800673,0.09014906328800673,0.09771334513622104,0.09014906328800673,1.0,0.040301172556480566,0.040301172556480566,0.02383637338366331,0.02383637338366331,0.0378546027705031,0.040301172556480566,0.040301172556480566,0.14754539025780564,0.040301172556480566,0.21409722451107926,0.1074080006775284,0.20042546113535145,0.5611191461675747,0.11709196016117808,0.11709196016117808,0.11709196016117808,0.017445636587458516,0.008722818293729258,0.040301172556480566,0.040301172556480566,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.21409722451107926,0.1694184030998649,0.040301172556480566,0.018844372956733715,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.00718249122581827,0.040301172556480566,0.040301172556480566,0.0,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.11709196016117808,0.13986023422446311,0.13986023422446311,0.0,0.015178587428300862,0.011535279082473569,0.016209785481777195,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.13986023422446311,0.13986023422446311,0.13986023422446311,0.040301172556480566,0.0,0.040301172556480566,0.015178587428300862,0.040301172556480566,0.03314992823701141,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.008516788014804273,0.0,0.03385298494744368,0.21409722451107926,0.040301172556480566,0.0,0.21409722451107926,0.040301172556480566,0.046045394426916283,0.21409722451107926,0.040301172556480566,0.21409722451107926,0.20773422581385892,0.040301172556480566,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.047745186328143736,0.047745186328143736,0.0,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.040301172556480566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.040301172556480566,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.040301172556480566,0.038864041902754116,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.11709196016117808,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.0,0.0,0.040301172556480566,0.040301172556480566,0.033806362459526486,0.02886226641307475,0.008516788014804273,0.0
Displacement (vector),0.09014906328800673,0.09014906328800673,0.07328500885216578,0.09014906328800673,1.0,0.040301172556480566,0.040301172556480566,0.02383637338366331,0.02383637338366331,0.0378546027705031,0.040301172556480566,0.040301172556480566,0.12172494696268968,0.030225879417360425,0.1949814008940187,0.0805560005081463,0.15031909585151354,0.4455946160742505,0.08781897012088356,0.0644644534277884,0.11709196016117808,0.017445636587458516,0.008722818293729258,0.040301172556480566,0.040301172556480566,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.1949814008940187,0.1694184030998649,0.040301172556480566,0.018844372956733715,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.00718249122581827,0.040301172556480566,0.04506996105093968,0.0,0.07949410637436725,0.0,0.030236615865024782,0.07949410637436725,0.04506996105093968,0.11543289470065075,0.13986023422446311,0.13986023422446311,0.0,0.015178587428300862,0.011535279082473569,0.016209785481777195,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.13986023422446311,0.13986023422446311,0.13986023422446311,0.040301172556480566,0.0,0.040301172556480566,0.015178587428300862,0.040301172556480566,0.03314992823701141,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.008516788014804273,0.0,0.03385298494744368,0.1949814008940187,0.07949410637436725,0.0,0.1949814008940187,0.040301172556480566,0.046045394426916283,0.1949814008940187,0.040301172556480566,0.1949814008940187,0.1949814008940187,0.040301172556480566,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.047745186328143736,0.047745186328143736,0.0,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.047745186328143736,0.040301172556480566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.040301172556480566,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.040301172556480566,0.038864041902754116,0.0,0.07949410637436725,0.07949410637436725,0.07949410637436725,0.04506996105093968,0.04506996105093968,0.0,0.0,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.11709196016117808,0.0,0.0,0.0,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.040301172556480566,0.0,0.0,0.040301172556480566,0.053770797701070766,0.0,0.0,0.040301172556480566,0.040301172556480566,0.033806362459526486,0.02886226641307475,0.008516788014804273,0.0
Scalar (mathematics),0.062410889968620036,0.062410889968620036,0.07328500885216578,0.062410889968620036,1.0,0.048269491461744925,0.006114974293696655,0.008251052325114224,0.014301824030197988,0.09936833227257064,0.015175300481831891,0.015175300481831891,0.22308863006980215,0.09936833227257064,0.14440037567824607,0.5413363234147431,0.09014906328800673,0.14440037567824607,0.6885007257477271,0.14440037567824607,0.07063135931299178,0.017445636587458516,0.008722818293729258,0.040301172556480566,0.06281457652244571,0.0,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.0,0.0,0.22308863006980215,0.1694184030998649,0.09936833227257064,0.018844372956733715,0.09936833227257064,0.09936833227257064,0.08549917699419342,0.09936833227257064,0.05459663938544294,0.00718249122581827,0.09936833227257064,0.05509737275235623,0.0,0.07949410637436725,0.0,0.030236615865024782,0.07949410637436725,0.05509737275235623,0.1212045394356833,0.14440037567824607,0.14440037567824607,0.0,0.015178587428300862,0.011535279082473569,0.016209785481777195,0.05496375663912434,0.05509737275235623,0.05509737275235623,0.14440037567824607,0.14440037567824607,0.14440037567824607,0.05496375663912434,0.0,0.05496375663912434,0.015178587428300862,0.05496375663912434,0.03314992823701141,0.05496375663912434,0.05496375663912434,0.05496375663912434,0.0,0.008516788014804273,0.0,0.03385298494744368,0.22308863006980215,0.07949410637436725,0.0,0.22308863006980215,0.09936833227257064,0.046045394426916283,0.22308863006980215,0.046247732657064514,0.22308863006980215,0.20773422581385892,0.046247732657064514,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.08549917699419342,0.08549917699419342,0.0,0.08549917699419342,0.047745186328143736,0.08549917699419342,0.08549917699419342,0.050251661217956566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.05459663938544294,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.09936833227257064,0.038864041902754116,0.0,0.07949410637436725,0.07949410637436725,0.07949410637436725,0.05509737275235623,0.04846010163182921,0.0,0.0,0.0,0.0,0.0,0.046247732657064514,0.046247732657064514,0.046247732657064514,0.05509737275235623,0.1212045394356833,0.0,0.0,0.0,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.05509737275235623,0.0,0.0,0.05509737275235623,0.053770797701070766,0.0,0.0,0.05509737275235623,0.05509737275235623,0.033806362459526486,0.02886226641307475,0.008516788014804273,0.0
Velocity,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.040301172556480566,0.02383637338366331,0.02383637338366331,0.09936833227257064,0.040301172556480566,0.040301172556480566,0.04647679793120879,0.09936833227257064,0.14451562654497854,0.06343785040016521,0.03156701012881785,0.1559581156259877,0.122946558169237,0.5866265261928746,0.15450609849716948,0.017445636587458516,0.008722818293729258,0.040301172556480566,0.06281457652244571,0.0,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.0,0.0,0.1559581156259877,0.1559581156259877,0.09936833227257064,0.018844372956733715,0.09936833227257064,0.09936833227257064,0.08549917699419342,0.09936833227257064,0.05459663938544294,0.00718249122581827,0.09936833227257064,0.05509737275235623,0.0,0.07949410637436725,0.0,0.030236615865024782,0.07949410637436725,0.05509737275235623,0.1212045394356833,0.14685324593568627,0.14685324593568627,0.0,0.015178587428300862,0.011535279082473569,0.016209785481777195,0.05496375663912434,0.05509737275235623,0.05509737275235623,0.14685324593568627,0.14685324593568627,0.14685324593568627,0.05496375663912434,0.0,0.05496375663912434,0.015178587428300862,0.05496375663912434,0.03314992823701141,0.05496375663912434,0.05496375663912434,0.05496375663912434,0.0,0.008516788014804273,0.0,0.03385298494744368,0.1559581156259877,0.07949410637436725,0.0,0.1559581156259877,0.09936833227257064,0.046045394426916283,0.1559581156259877,0.046247732657064514,0.1559581156259877,0.1559581156259877,0.046247732657064514,0.047745186328143736,0.047745186328143736,0.023612110804267502,0.009482261168667164,0.08549917699419342,0.08549917699419342,0.0,0.08549917699419342,0.047745186328143736,0.08549917699419342,0.08549917699419342,0.050251661217956566,0.009482261168667164,0.0455228317129327,0.009482261168667164,0.0,0.0,0.0,0.0,0.05459663938544294,0.0,0.05353525416666255,0.05353525416666255,0.0,0.0,0.0,0.09936833227257064,0.038864041902754116,0.0,0.07949410637436725,0.07949410637436725,0.07949410637436725,0.05509737275235623,0.04846010163182921,0.0,0.0,0.0,0.0,0.0,0.046247732657064514,0.046247732657064514,0.046247732657064514,0.05509737275235623,0.1212045394356833,0.0,0.0,0.0,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.05509737275235623,0.0,0.0,0.05509737275235623,0.053770797701070766,0.0,0.0,0.05509737275235623,0.05509737275235623,0.033806362459526486,0.02886226641307475,0.008516788014804273,0.0
